User_ID,Age,Height_cm,Weight_kg,BMI,Running_Speed_kmph
0.0,0.9268292682926831,0.5510204081632653,0.10144927536231885,0.6263473053892215,0.9856164383561643
0.006711409395973154,0.6829268292682928,0.8775510204081631,0.08695652173913049,0.5011976047904192,0.6897260273972603
0.013422818791946307,0.34146341463414637,0.8775510204081631,0.9565217391304347,0.8610778443113773,0.5232876712328767
0.020134228187919462,0.17073170731707316,0.3877551020408161,0.23188405797101452,0.659880239520958,0.29041095890410956
0.026845637583892617,0.48780487804878053,0.5918367346938775,0.46376811594202894,0.15508982035928143,0.8089041095890412
0.03355704697986577,0.9268292682926831,0.204081632653061,0.6811594202898551,0.06107784431137708,0.6760273972602739
0.04026845637583893,0.43902439024390244,0.5510204081632653,0.8405797101449276,0.6431137724550899,0.1397260273972603
0.04697986577181208,0.5365853658536586,0.4897959183673466,0.30434782608695643,0.016167664670658555,0.9082191780821918
0.053691275167785234,0.2439024390243903,0.7755102040816326,0.42028985507246375,0.58562874251497,0.8178082191780822
0.06040268456375839,0.5074977416440831,0.5017384731670447,0.5384863123993558,0.5114836992681304,0.46353120243531215
0.06711409395973154,0.5609756097560976,0.0,0.7246376811594203,0.5748502994011977,0.7184931506849315
0.07382550335570469,0.853658536585366,0.5306122448979589,0.7681159420289855,0.38443113772455084,0.6027397260273972
0.08053691275167785,0.5074977416440831,0.5017384731670447,0.5384863123993558,0.5114836992681304,0.46353120243531215
0.087248322147651,0.5609756097560976,0.8163265306122449,0.37681159420289856,0.45568862275449096,0.9308219178082191
0.09395973154362415,0.04878048780487804,0.04081632653061229,0.37681159420289856,0.5449101796407185,0.8623287671232875
0.10067114093959731,0.5121951219512195,0.7755102040816326,0.2898550724637682,0.9473053892215566,0.0191780821917808
0.10738255033557047,0.024390243902439046,0.1020408163265305,0.42028985507246375,0.38203592814371246,0.0
0.11409395973154361,0.5609756097560976,0.1428571428571428,0.39130434782608703,0.9676646706586827,0.35958904109589046
0.12080536912751678,0.5074977416440831,0.5017384731670447,0.5384863123993558,0.5114836992681304,0.46353120243531215
0.12751677852348994,0.5074977416440831,0.5017384731670447,0.5384863123993558,0.5114836992681304,0.46353120243531215
0.1342281879194631,0.024390243902439046,0.7346938775510203,0.8695652173913043,0.05988023952095811,0.12739726027397258
0.14093959731543626,0.48780487804878053,0.6530612244897958,0.6811594202898551,0.09161676646706596,0.582876712328767
0.1476510067114094,0.7804878048780488,0.8367346938775508,0.26086956521739135,0.0077844311377244235,0.3636986301369864
0.15436241610738255,0.26829268292682934,0.8775510204081631,0.04347826086956519,0.08562874251496999,0.9691780821917808
0.16107382550335572,0.5121951219512195,0.46938775510204067,0.4927536231884059,0.6844311377245507,0.8376712328767122
0.16778523489932887,0.5853658536585367,0.2857142857142856,0.9130434782608695,0.06167664670658679,0.8335616438356164
0.174496644295302,0.6341463414634148,0.6326530612244898,0.6956521739130436,0.31377245508982043,0.45410958904109583
0.18120805369127518,1.0,0.6326530612244898,0.23188405797101452,0.8491017964071854,0.3986301369863014
0.18791946308724833,0.6585365853658538,0.46938775510204067,0.6231884057971014,0.013173652694610682,0.25342465753424653
0.19463087248322147,0.3658536585365854,0.8163265306122449,0.42028985507246375,0.818562874251497,0.030821917808219135
0.20134228187919465,0.34146341463414637,0.9795918367346936,0.6521739130434784,0.2760479041916166,0.8609589041095889
0.2080536912751678,0.5074977416440831,0.5017384731670447,0.5384863123993558,0.5114836992681304,0.46353120243531215
0.21476510067114093,0.878048780487805,0.22448979591836737,0.5217391304347826,0.698203592814371,1.0
0.2214765100671141,0.14634146341463422,0.7755102040816326,0.33333333333333337,0.6293413173652695,0.9965753424657533
0.22818791946308725,0.48780487804878053,0.020408163265305923,0.6521739130434784,0.8826347305389222,0.5431506849315069
0.2348993288590604,0.1951219512195122,0.04081632653061229,0.7536231884057972,0.7377245508982035,0.7623287671232877
0.24161073825503357,0.5074977416440831,0.5017384731670447,0.5384863123993558,0.5114836992681304,0.46353120243531215
0.24832214765100674,0.4146341463414634,0.7346938775510203,0.8985507246376813,0.2760479041916166,0.8452054794520547
0.2550335570469799,0.07317073170731708,0.9795918367346936,0.4492753623188407,0.1700598802395208,0.22671232876712338
0.26174496644295303,0.5853658536585367,0.3265306122448979,0.46376811594202894,0.7532934131736526,0.4356164383561643
0.2684563758389262,0.3170731707317073,0.9795918367346936,0.9565217391304347,0.8107784431137723,0.10547945205479453
0.2751677852348993,0.1951219512195122,0.020408163265305923,0.24637681159420288,0.9976047904191618,0.9527397260273971
0.28187919463087246,0.6097560975609757,0.020408163265305923,0.34782608695652184,0.40898203592814375,0.5952054794520547
0.28859060402684567,0.024390243902439046,0.5510204081632653,0.7681159420289855,0.3676646706586826,0.20753424657534242
0.2953020134228188,0.4634146341463415,0.44897959183673475,0.8260869565217391,0.7796407185628742,0.6630136986301369
0.30201342281879195,0.6585365853658538,0.7346938775510203,0.9565217391304347,0.33592814371257473,0.6075342465753424
0.3087248322147651,0.14634146341463422,0.6326530612244898,0.6521739130434784,0.9365269461077845,0.3404109589041095
0.31543624161073824,0.17073170731707316,0.6530612244897958,0.33333333333333337,0.862874251497006,0.08904109589041098
0.3221476510067114,0.8292682926829269,0.0,0.4492753623188407,0.4257485029940118,0.6623287671232878
0.3288590604026846,0.3170731707317073,0.36734693877551017,0.6666666666666666,0.7532934131736526,0.5068493150684932
0.33557046979865773,0.39024390243902446,0.020408163265305923,0.3188405797101449,0.7574850299401195,0.7657534246575342
0.3422818791946309,0.853658536585366,0.8775510204081631,0.9420289855072465,0.09401197604790412,0.5068493150684932
0.348993288590604,0.9512195121951221,0.510204081632653,0.37681159420289856,0.9077844311377246,0.8479452054794521
0.35570469798657717,0.07317073170731708,0.6326530612244898,0.01449275362318847,0.5035928143712574,0.5397260273972602
0.3624161073825503,0.024390243902439046,0.1020408163265305,0.23188405797101452,0.8305389221556883,0.5486301369863014
0.3691275167785235,0.12195121951219517,0.6326530612244898,0.46376811594202894,0.31497005988023963,0.8732876712328765
0.37583892617449666,1.0,0.06122448979591821,0.1159420289855072,0.9005988023952094,0.38698630136986306
0.3825503355704698,0.07317073170731708,0.204081632653061,0.608695652173913,0.38562874251497004,0.11027397260273969
0.38926174496644295,0.6829268292682928,0.3265306122448979,0.6811594202898551,0.0,0.002054794520547909
0.3959731543624161,0.4146341463414634,0.7551020408163263,0.5507246376811595,0.9107784431137724,0.7486301369863013
0.40268456375838924,0.6097560975609757,0.46938775510204067,0.5942028985507247,0.08203592814371263,0.6095890410958904
0.40939597315436244,0.8048780487804879,0.08163265306122458,0.3623188405797101,0.3143712574850299,0.6958904109589041
0.4161073825503356,0.21951219512195125,0.6734693877551017,0.7101449275362318,0.9562874251497002,0.1910958904109588
0.4228187919463087,0.853658536585366,0.1020408163265305,0.34782608695652184,0.9568862275449097,0.113013698630137
0.42953020134228187,0.5074977416440831,0.5017384731670447,0.5384863123993558,0.5114836992681304,0.46353120243531215
0.436241610738255,0.7317073170731709,0.204081632653061,0.17391304347826086,0.6323353293413172,0.3328767123287671
0.4429530201342282,0.34146341463414637,0.9591836734693877,0.8550724637681159,0.44550898203592815,0.5787671232876712
0.44966442953020136,0.17073170731707316,0.3061224489795915,0.08695652173913049,0.28742514970059885,0.3753424657534247
0.4563758389261745,0.5074977416440831,0.5017384731670447,0.5384863123993558,0.5114836992681304,0.46353120243531215
0.46308724832214765,0.5365853658536586,0.16326530612244872,0.5072463768115941,0.6736526946107784,0.9013698630136986
0.4697986577181208,0.9512195121951221,0.1020408163265305,0.6376811594202899,0.7550898203592813,0.33013698630136984
0.47651006711409394,0.48780487804878053,0.3061224489795915,0.2753623188405797,0.7952095808383233,0.5006849315068493
0.48322147651006714,0.3658536585365854,0.5714285714285712,0.927536231884058,0.7928143712574851,0.7773972602739727
0.4899328859060403,0.5074977416440831,0.5017384731670447,0.5384863123993558,0.5114836992681304,0.46353120243531215
0.49664429530201337,0.5609756097560976,0.3877551020408161,0.21739130434782605,0.49281437125748506,0.6116438356164384
0.5033557046979866,0.6097560975609757,0.714285714285714,0.18840579710144933,0.0479041916167664,0.8589041095890413
0.5100671140939598,0.5074977416440831,0.5017384731670447,0.5384863123993558,0.5114836992681304,0.46353120243531215
0.5167785234899329,0.9756097560975612,0.510204081632653,0.9420289855072465,0.4389221556886227,0.12397260273972605
0.5234899328859061,0.5074977416440831,0.5017384731670447,0.5384863123993558,0.5114836992681304,0.46353120243531215
0.5302013422818792,0.34146341463414637,0.36734693877551017,0.8985507246376813,0.34670658682634725,0.47808219178082195
0.5369127516778524,0.0,0.3877551020408161,0.7246376811594203,0.108383233532934,0.23767123287671227
0.5436241610738255,0.5853658536585367,0.6326530612244898,0.34782608695652184,0.13473053892215558,0.4445205479452055
0.5503355704697986,0.5074977416440831,0.5017384731670447,0.5384863123993558,0.5114836992681304,0.46353120243531215
0.5570469798657718,0.1951219512195122,0.8163265306122449,0.8985507246376813,0.618562874251497,0.4787671232876713
0.5637583892617449,0.5609756097560976,0.6530612244897958,0.8840579710144928,0.09221556886227544,0.31027397260273964
0.5704697986577181,0.0,0.7959183673469385,0.30434782608695643,0.07485029940119747,0.6232876712328768
0.5771812080536912,0.17073170731707316,0.7755102040816326,0.8260869565217391,0.7029940119760478,0.21917808219178075
0.5838926174496645,0.5609756097560976,0.3469387755102038,0.8260869565217391,0.06347305389221547,0.05068493150684927
0.5906040268456376,0.2439024390243903,0.7959183673469385,0.6956521739130436,0.8257485029940117,0.10479452054794519
0.5973154362416108,0.39024390243902446,0.0,0.7391304347826088,0.7083832335329341,0.1041095890410959
0.6040268456375839,0.17073170731707316,0.204081632653061,0.5942028985507247,0.0718562874251496,0.12876712328767126
0.610738255033557,0.8292682926829269,0.5510204081632653,1.0,0.07544910179640718,0.1150684931506849
0.6174496644295302,0.8292682926829269,0.4897959183673466,0.2028985507246377,0.9934131736526945,0.6308219178082191
0.6241610738255033,0.7804878048780488,0.9999999999999996,0.7681159420289855,0.37005988023952097,0.1595890410958904
0.6308724832214765,0.09756097560975613,0.44897959183673475,0.8550724637681159,0.3664670658682634,0.3280821917808218
0.6375838926174496,1.0,0.6122448979591835,0.10144927536231885,0.8167664670658681,0.8938356164383561
0.6442953020134228,0.9268292682926831,0.5918367346938775,0.7536231884057972,0.9532934131736528,0.4595890410958903
0.6510067114093959,0.9756097560975612,0.8367346938775508,0.8550724637681159,0.9928143712574846,0.6582191780821918
